destino;codigo_aerolinea;id_vuelo;hora_programada;retraso;anio;mes;dia;hora;grados;velocidad_viento;rachas_viento;lluvia;nubes;humedad;presion
Palma Mallorca;QR;QR 6998;19.35;No;2019;11;9;19.00;11;18;28;3;80;65;9
La Coruna;IB;IB 522;19.40;No;2019;11;9;19.00;11;18;28;3;80;65;9
La Coruna;AV;AV 6035;19.40;No;2019;11;9;19.00;11;18;28;3;80;65;9
La Coruna;BA;BA 7108;19.40;No;2019;11;9;19.00;11;18;28;3;80;65;9
La Coruna;LA;LA 7051;19.40;No;2019;11;9;19.00;11;18;28;3;80;65;9
La Coruna;QR;QR 6966;19.40;No;2019;11;9;19.00;11;18;28;3;80;65;9
Lisbon;IB;IB 3106;19.40;No;2019;11;9;19.00;11;18;28;3;80;65;9
Lisbon;JL;JL 6957;19.40;No;2019;11;9;19.00;11;18;28;3;80;65;9
Lisbon;LA;LA 7149;19.40;No;2019;11;9;19.00;11;18;28;3;80;65;9
Lisbon;QR;QR 6975;19.40;No;2019;11;9;19.00;11;18;28;3;80;65;9
Toulouse;I2;I2 3640;19.40;No;2019;11;9;19.00;11;18;28;3;80;65;9
Toulouse;IB;IB 3640;19.40;No;2019;11;9;19.00;11;18;28;3;80;65;9
Berlin;I2;I2 3674;19.40;No;2019;11;9;19.00;11;18;28;3;80;65;9
Berlin;IB;IB 3674;19.40;No;2019;11;9;19.00;11;18;28;3;80;65;9
Berlin;JL;JL 6979;19.40;No;2019;11;9;19.00;11;18;28;3;80;65;9
Bilbao;IB;IB 440;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Bilbao;AA;AA 8745;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Bilbao;AV;AV 6080;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Bilbao;BA;BA 7252;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Bilbao;BT;BT 5142;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Bilbao;JL;JL 6943;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Bilbao;LA;LA 7058;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Bilbao;QR;QR 6977;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Porto;FR;FR 5484;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Asturias;IB;IB 480;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Asturias;AV;AV 6052;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Asturias;BA;BA 7184;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Asturias;LA;LA 7050;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Asturias;QR;QR 6575;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Santiago De Compostela;I2;I2 3880;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Santiago De Compostela;AV;AV 6128;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Santiago De Compostela;BA;BA 7134;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Santiago De Compostela;IB;IB 3880;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Santiago De Compostela;JL;JL 6973;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Santiago De Compostela;LA;LA 7048;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Santiago De Compostela;QR;QR 6987;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Sevilla;I2;I2 3948;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Sevilla;IB;IB 3948;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Sevilla;LA;LA 7073;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Vigo;IB;IB 538;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Vigo;AV;AV 6008;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Vigo;BA;BA 7210;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Vigo;JL;JL 6965;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Vigo;LA;LA 7052;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Vigo;QR;QR 6984;19.45;No;2019;11;9;19.00;11;18;28;3;80;65;9
Amsterdam;I2;I2 3720;19.50;No;2019;11;9;19.00;11;18;28;3;80;65;9
Amsterdam;IB;IB 3720;19.50;No;2019;11;9;19.00;11;18;28;3;80;65;9
Vienna;IB;IB 3124;19.50;No;2019;11;9;19.00;11;18;28;3;80;65;9
Valencia;YW;YW 8878;19.50;No;2019;11;9;19.00;11;18;28;3;80;65;9
Valencia;AV;AV 6188;19.50;No;2019;11;9;19.00;11;18;28;3;80;65;9
Valencia;BA;BA 7152;19.50;No;2019;11;9;19.00;11;18;28;3;80;65;9
Valencia;IB;IB 8878;19.50;No;2019;11;9;19.00;11;18;28;3;80;65;9
Valencia;QR;QR 6884;19.50;No;2019;11;9;19.00;11;18;28;3;80;65;9
Dusseldorf;IB;IB 3134;19.55;No;2019;11;9;19.00;11;18;28;3;80;65;9
Dusseldorf;JL;JL 6947;19.55;No;2019;11;9;19.00;11;18;28;3;80;65;9
Frankfurt;YW;YW 8712;19.55;No;2019;11;9;19.00;11;18;28;3;80;65;9
Frankfurt;IB;IB 8712;19.55;No;2019;11;9;19.00;11;18;28;3;80;65;9
Puerto del Rosario;I2;I2 3902;19.55;Si;2019;11;9;19.00;11;18;28;3;80;65;9
Puerto del Rosario;IB;IB 3902;19.55;Si;2019;11;9;19.00;11;18;28;3;80;65;9
London;BA;BA 463;19.55;Si;2019;11;9;19.00;11;18;28;3;80;65;9
London;AA;AA 6275;19.55;Si;2019;11;9;19.00;11;18;28;3;80;65;9
London;IB;IB 7465;19.55;Si;2019;11;9;19.00;11;18;28;3;80;65;9
London;LA;LA 5482;19.55;Si;2019;11;9;19.00;11;18;28;3;80;65;9
Lanzarote;I2;I2 3858;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Lanzarote;IB;IB 3858;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Barcelona;IB;IB 2000;20.00;Si;2019;11;9;20.00;11;18;27;0;80;70;9
Barcelona;JL;JL 6941;20.00;Si;2019;11;9;20.00;11;18;27;0;80;70;9
Ibiza;FR;FR 2084;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;UX;UX 9172;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;AF;AF 4822;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;AM;AM 6827;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;AR;AR 7338;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;AZ;AZ 2440;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;KL;KL 3382;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;TK;TK 9398;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Munich;IB;IB 3194;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Munich;JL;JL 6959;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Paris;IB;IB 3400;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Paris;TO;TO 3189;20.00;Si;2019;11;9;20.00;11;18;27;0;80;70;9
Tenerife;I2;I2 3926;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Tenerife;IB;IB 3926;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Tangier;FR;FR 7754;20.00;Si;2019;11;9;20.00;11;18;27;0;80;70;9
Zurich;IB;IB 3476;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Zurich;JL;JL 6967;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Zurich;LA;LA 7200;20.00;No;2019;11;9;20.00;11;18;27;0;80;70;9
Paris;AF;AF 1101;20.05;No;2019;11;9;20.00;11;18;27;0;80;70;9
Paris;CZ;CZ 7472;20.05;No;2019;11;9;20.00;11;18;27;0;80;70;9
Paris;G3;G3 5145;20.05;No;2019;11;9;20.00;11;18;27;0;80;70;9
Paris;UX;UX 2235;20.05;No;2019;11;9;20.00;11;18;27;0;80;70;9
Brussels;IB;IB 3208;20.10;No;2019;11;9;20.00;11;18;27;0;80;70;9
Brussels;JL;JL 6945;20.10;No;2019;11;9;20.00;11;18;27;0;80;70;9
Brussels;LA;LA 5423;20.10;No;2019;11;9;20.00;11;18;27;0;80;70;9
Menorca;YW;YW 8966;20.10;No;2019;11;9;20.00;11;18;27;0;80;70;9
Menorca;IB;IB 8966;20.10;No;2019;11;9;20.00;11;18;27;0;80;70;9
Geneva;IB;IB 3482;20.20;No;2019;11;9;20.00;11;18;27;0;80;70;9
Geneva;JL;JL 6953;20.20;No;2019;11;9;20.00;11;18;27;0;80;70;9
Geneva;LA;LA 7140;20.20;No;2019;11;9;20.00;11;18;27;0;80;70;9
Barcelona;UX;UX 7707;20.30;No;2019;11;9;20.00;11;18;27;0;80;70;9
Barcelona;AR;AR 7324;20.30;No;2019;11;9;20.00;11;18;27;0;80;70;9
Barcelona;KE;KE 6653;20.30;No;2019;11;9;20.00;11;18;27;0;80;70;9
Barcelona;SU;SU 3674;20.30;No;2019;11;9;20.00;11;18;27;0;80;70;9
Delhi;AI;AI 136;20.40;No;2019;11;9;20.00;11;18;27;0;80;70;9
Delhi;TP;TP 7026;20.40;No;2019;11;9;20.00;11;18;27;0;80;70;9
Granada;YW;YW 8936;20.45;No;2019;11;9;20.00;11;18;27;0;80;70;9
Granada;AA;AA 8627;20.45;No;2019;11;9;20.00;11;18;27;0;80;70;9
Granada;IB;IB 8936;20.45;No;2019;11;9;20.00;11;18;27;0;80;70;9
Granada;QR;QR 6559;20.45;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;I2;I2 3834;20.50;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;AA;AA 8734;20.50;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;BA;BA 7140;20.50;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;FB;FB 1401;20.50;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;IB;IB 3834;20.50;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;JL;JL 6971;20.50;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;LA;LA 7066;20.50;No;2019;11;9;20.00;11;18;27;0;80;70;9
Las Palmas;QR;QR 6858;20.50;No;2019;11;9;20.00;11;18;27;0;80;70;9
London;BA;BA 465;20.55;No;2019;11;9;20.00;11;18;27;0;80;70;9
London;AA;AA 6284;20.55;No;2019;11;9;20.00;11;18;27;0;80;70;9
London;IB;IB 7467;20.55;No;2019;11;9;20.00;11;18;27;0;80;70;9
Tenerife;I2;I2 3938;20.55;No;2019;11;9;20.00;11;18;27;0;80;70;9
Tenerife;BA;BA 7098;20.55;No;2019;11;9;20.00;11;18;27;0;80;70;9
Tenerife;FB;FB 1407;20.55;No;2019;11;9;20.00;11;18;27;0;80;70;9
Tenerife;IB;IB 3938;20.55;No;2019;11;9;20.00;11;18;27;0;80;70;9
Tenerife;JL;JL 6977;20.55;No;2019;11;9;20.00;11;18;27;0;80;70;9
Tenerife;LA;LA 7053;20.55;No;2019;11;9;20.00;11;18;27;0;80;70;9
Tenerife;QR;QR 6547;20.55;No;2019;11;9;20.00;11;18;27;0;80;70;9
Venice;IB;IB 3248;20.55;No;2019;11;9;20.00;11;18;27;0;80;70;9
Venice;JL;JL 6963;20.55;No;2019;11;9;20.00;11;18;27;0;80;70;9
Venice;LA;LA 7085;20.55;No;2019;11;9;20.00;11;18;27;0;80;70;9
Paris;I2;I2 3742;21.00;No;2019;11;9;21.00;10;18;27;0;80;76;9
Paris;IB;IB 3742;21.00;No;2019;11;9;21.00;10;18;27;0;80;76;9
Lisbon;NI;NI 1019;21.10;No;2019;11;9;21.00;10;18;27;0;80;76;9
Lisbon;AD;AD 7310;21.10;No;2019;11;9;21.00;10;18;27;0;80;76;9
Lisbon;AI;AI 7705;21.10;No;2019;11;9;21.00;10;18;27;0;80;76;9
Lisbon;CA;CA 7041;21.10;No;2019;11;9;21.00;10;18;27;0;80;76;9
Lisbon;S4;S4 8691;21.10;No;2019;11;9;21.00;10;18;27;0;80;76;9
Lisbon;TP;TP 1019;21.10;No;2019;11;9;21.00;10;18;27;0;80;76;9
Bologna;YW;YW 8762;21.15;No;2019;11;9;21.00;10;18;27;0;80;76;9
Bologna;IB;IB 8762;21.15;No;2019;11;9;21.00;10;18;27;0;80;76;9
Santander;IB;IB 558;21.15;No;2019;11;9;21.00;10;18;27;0;80;76;9
Santander;AY;AY 5639;21.15;No;2019;11;9;21.00;10;18;27;0;80;76;9
Santander;BA;BA 7190;21.15;No;2019;11;9;21.00;10;18;27;0;80;76;9
Santander;QR;QR 6540;21.15;No;2019;11;9;21.00;10;18;27;0;80;76;9
Milan;FR;FR 2759;21.20;Si;2019;11;9;21.00;10;18;27;0;80;76;9
Sibiu;W6;W6 3778;21.25;Si;2019;11;9;21.00;10;18;27;0;80;76;9
Dublin;FR;FR 7157;21.30;No;2019;11;9;21.00;10;18;27;0;80;76;9
Marseille;YW;YW 8752;21.30;No;2019;11;9;21.00;10;18;27;0;80;76;9
Marseille;IB;IB 8752;21.30;No;2019;11;9;21.00;10;18;27;0;80;76;9
Jerez De La Frontera;IB;IB 406;21.30;No;2019;11;9;21.00;10;18;27;0;80;76;9
Jerez De La Frontera;AY;AY 5575;21.30;No;2019;11;9;21.00;10;18;27;0;80;76;9
Jerez De La Frontera;BA;BA 7118;21.30;No;2019;11;9;21.00;10;18;27;0;80;76;9
Jerez De La Frontera;QR;QR 6851;21.30;No;2019;11;9;21.00;10;18;27;0;80;76;9
Rome;IB;IB 3238;21.35;No;2019;11;9;21.00;10;18;27;0;80;76;9
Rome;JL;JL 6949;21.35;No;2019;11;9;21.00;10;18;27;0;80;76;9
Rome;LA;LA 7135;21.35;No;2019;11;9;21.00;10;18;27;0;80;76;9
Lyon;YW;YW 8722;21.35;No;2019;11;9;21.00;10;18;27;0;80;76;9
Lyon;IB;IB 8722;21.35;No;2019;11;9;21.00;10;18;27;0;80;76;9
Dubai;EK;EK 144;21.40;No;2019;11;9;21.00;10;18;27;0;80;76;9
Dubai;MH;MH 4510;21.40;No;2019;11;9;21.00;10;18;27;0;80;76;9
Dubai;QF;QF 8144;21.40;No;2019;11;9;21.00;10;18;27;0;80;76;9
Nice;YW;YW 8732;21.40;No;2019;11;9;21.00;10;18;27;0;80;76;9
Nice;IB;IB 8732;21.40;No;2019;11;9;21.00;10;18;27;0;80;76;9
Palma Mallorca;UX;UX 6049;21.45;No;2019;11;9;21.00;10;18;27;0;80;76;9
Palma Mallorca;AF;AF 4804;21.45;No;2019;11;9;21.00;10;18;27;0;80;76;9
Palma Mallorca;AM;AM 6819;21.45;No;2019;11;9;21.00;10;18;27;0;80;76;9
Palma Mallorca;AR;AR 7320;21.45;No;2019;11;9;21.00;10;18;27;0;80;76;9
Palma Mallorca;AZ;AZ 2450;21.45;No;2019;11;9;21.00;10;18;27;0;80;76;9
Palma Mallorca;JU;JU 7400;21.45;No;2019;11;9;21.00;10;18;27;0;80;76;9
Palma Mallorca;KL;KL 3349;21.45;No;2019;11;9;21.00;10;18;27;0;80;76;9
Xian;MU;MU 264;21.55;No;2019;11;9;21.00;10;18;27;0;80;76;9
Miami;TK;TK 6437;22.00;No;2019;11;9;22.00;10;18;27;0;80;82;8
Palma Mallorca;I2;I2 3916;22.05;No;2019;11;9;22.00;10;18;27;0;80;82;8
Palma Mallorca;IB;IB 3916;22.05;No;2019;11;9;22.00;10;18;27;0;80;82;8
Sao Paulo;JJ;JJ 8065;22.15;No;2019;11;9;22.00;10;18;27;0;80;82;8
Sao Paulo;AY;AY 4419;22.15;No;2019;11;9;22.00;10;18;27;0;80;82;8
Sao Paulo;CA;CA 7104;22.15;No;2019;11;9;22.00;10;18;27;0;80;82;8
Sao Paulo;IB;IB 7065;22.15;No;2019;11;9;22.00;10;18;27;0;80;82;8
Sao Paulo;LA;LA 8065;22.15;No;2019;11;9;22.00;10;18;27;0;80;82;8
Bucharest;W6;W6 3172;22.15;Si;2019;11;9;22.00;10;18;27;0;80;82;8
Doha;QR;QR 152;22.20;No;2019;11;9;22.00;10;18;27;0;80;82;8
Doha;IB;IB 7905;22.20;No;2019;11;9;22.00;10;18;27;0;80;82;8
Marrakech;X5;X5 1423;23.30;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Marrakech;UX;UX 1423;23.30;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Malabo;C2;C2 501;23.30;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Sao Paulo;UX;UX 57;23.45;No;2019;11;9;23.00;10;17;26;0;50;84;8
Sao Paulo;EY;EY 4375;23.45;No;2019;11;9;23.00;10;17;26;0;50;84;8
Tel Aviv-Yafo;UX;UX 1303;23.45;No;2019;11;9;23.00;10;17;26;0;50;84;8
Buenos Aires;IB;IB 6841;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Buenos Aires;BA;BA 4291;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Buenos Aires;UX;UX 41;23.55;No;2019;11;9;23.00;10;17;26;0;50;84;8
Buenos Aires;AR;AR 7359;23.55;No;2019;11;9;23.00;10;17;26;0;50;84;8
Buenos Aires;EY;EY 4369;23.55;No;2019;11;9;23.00;10;17;26;0;50;84;8
Sao Paulo;IB;IB 6827;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Sao Paulo;BA;BA 4287;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Sao Paulo;LA;LA 7099;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Sao Paulo;LY;LY 9201;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Lima;UX;UX 175;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Lima;EY;EY 4385;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Mexico City;IB;IB 6409;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Mexico City;AY;AY 5554;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Mexico City;BA;BA 4285;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Mexico City;LY;LY 9231;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Mexico City;QR;QR 5066;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Montevideo;IB;IB 6011;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Montevideo;BA;BA 4211;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Montevideo;QR;QR 5058;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Santiago;IB;IB 6833;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Santiago;BA;BA 4289;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Santiago;LA;LA 5404;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Santiago;LY;LY 9209;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Santiago;LA;LA 705;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Santiago;AY;AY 4427;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Santiago;IB;IB 7110;23.55;Si;2019;11;9;23.00;10;17;26;0;50;84;8
Santa Cruz;UX;UX 25;23.55;No;2019;11;9;23.00;10;17;26;0;50;84;8
Moscow;AM;AM 7037;0.10;No;2019;11;10;0.00;10;17;25;0;50;83;7
Moscow;SU;SU 2605;0.10;No;2019;11;10;0.00;10;17;25;0;50;83;7
Moscow;UX;UX 3300;0.10;No;2019;11;10;0.00;10;17;25;0;50;83;7
Moscow;AR;AR 7380;0.10;No;2019;11;10;0.00;10;17;25;0;50;83;7
Lima;IB;IB 7191;0.40;No;2019;11;10;0.00;10;17;25;0;50;83;7
Lima;LP;LP 2485;0.40;No;2019;11;10;0.00;10;17;25;0;50;83;7
Lima;LA;LA 2485;0.40;No;2019;11;10;0.00;10;17;25;0;50;83;7
Quito;PU;PU 601;1.05;Si;2019;11;10;1.00;10;16;24;0;50;81;7
Lviv;PS;PS 944;1.30;No;2019;11;10;1.00;10;16;24;0;50;81;7
Porto;WI;WI 1005;5.45;No;2019;11;10;5.00;8;15;23;0;30;73;9
Porto;AI;AI 7721;5.45;No;2019;11;10;5.00;8;15;23;0;30;73;9
Porto;LY;LY 9039;5.45;No;2019;11;10;5.00;8;15;23;0;30;73;9
Porto;TP;TP 1005;5.45;No;2019;11;10;5.00;8;15;23;0;30;73;9
Rome;UX;UX 3115;5.50;No;2019;11;10;5.00;8;15;23;0;30;73;9
Rome;ME;ME 2059;5.50;No;2019;11;10;5.00;8;15;23;0;30;73;9
Rome;JU;JU 7281;5.50;No;2019;11;10;5.00;8;15;23;0;30;73;9
Rome;HU;HU 8662;5.50;No;2019;11;10;5.00;8;15;23;0;30;73;9
Rome;FB;FB 1722;5.50;No;2019;11;10;5.00;8;15;23;0;30;73;9
Rome;EY;EY 2861;5.50;No;2019;11;10;5.00;8;15;23;0;30;73;9
Rome;CZ;CZ 7395;5.50;No;2019;11;10;5.00;8;15;23;0;30;73;9
Rome;AZ;AZ 59;5.50;No;2019;11;10;5.00;8;15;23;0;30;73;9
Amsterdam;KL;KL 1698;6.00;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Amsterdam;CI;CI 9478;6.00;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Amsterdam;DL;DL 9500;6.00;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Amsterdam;EY;EY 7347;6.00;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Amsterdam;G3;G3 5691;6.00;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Amsterdam;KQ;KQ 1698;6.00;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Amsterdam;MF;MF 9800;6.00;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Amsterdam;MU;MU 1846;6.00;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Amsterdam;PS;PS 9408;6.00;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Frankfurt;LH;LH 1121;6.10;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Frankfurt;AC;AC 9179;6.10;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Frankfurt;OS;OS 7456;6.10;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Frankfurt;SQ;SQ 2063;6.10;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Frankfurt;UA;UA 8982;6.10;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Frankfurt;WY;WY 5121;6.10;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Kiev/Kyiv;FR;FR 6420;6.15;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Asturias;WT;WT 7401;6.15;No;2019;11;10;6.00;7;15;22;0;30;72;9
Asturias;UX;UX 7401;6.15;No;2019;11;10;6.00;7;15;22;0;30;72;9
Prague;FR;FR 2766;6.15;No;2019;11;10;6.00;7;15;22;0;30;72;9
Sevilla;WT;WT 5051;6.20;No;2019;11;10;6.00;7;15;22;0;30;72;9
Sevilla;AM;AM 6882;6.20;No;2019;11;10;6.00;7;15;22;0;30;72;9
Sevilla;UX;UX 5051;6.20;No;2019;11;10;6.00;7;15;22;0;30;72;9
Athens;FR;FR 6411;6.25;No;2019;11;10;6.00;7;15;22;0;30;72;9
Barcelona;VY;VY 6300;6.30;No;2019;11;10;6.00;7;15;22;0;30;72;9
Barcelona;LA;LA 5842;6.30;No;2019;11;10;6.00;7;15;22;0;30;72;9
Rome;FR;FR 9674;6.30;No;2019;11;10;6.00;7;15;22;0;30;72;9
Brussels;FR;FR 5462;6.35;Si;2019;11;10;6.00;7;15;22;0;30;72;9
Marrakech;FR;FR 7728;6.35;No;2019;11;10;6.00;7;15;22;0;30;72;9
Paris;AF;AF 1401;6.40;No;2019;11;10;6.00;7;15;22;0;30;72;9
Paris;CZ;CZ 7002;6.40;No;2019;11;10;6.00;7;15;22;0;30;72;9
Paris;DL;DL 8571;6.40;No;2019;11;10;6.00;7;15;22;0;30;72;9
Paris;G3;G3 5192;6.40;No;2019;11;10;6.00;7;15;22;0;30;72;9
Paris;KK;KK 7466;6.40;No;2019;11;10;6.00;7;15;22;0;30;72;9
Paris;KQ;KQ 3023;6.40;No;2019;11;10;6.00;7;15;22;0;30;72;9
Paris;MK;MK 9423;6.40;No;2019;11;10;6.00;7;15;22;0;30;72;9
Paris;MU;MU 8632;6.40;No;2019;11;10;6.00;7;15;22;0;30;72;9
Paris;SQ;SQ 1881;6.40;No;2019;11;10;6.00;7;15;22;0;30;72;9
Paris;UX;UX 2225;6.40;No;2019;11;10;6.00;7;15;22;0;30;72;9
Paris;VN;VN 3137;6.40;No;2019;11;10;6.00;7;15;22;0;30;72;9
Lisbon;X5;X5 1159;6.40;No;2019;11;10;6.00;7;15;22;0;30;72;9
Lisbon;AR;AR 7336;6.40;No;2019;11;10;6.00;7;15;22;0;30;72;9
Lisbon;UX;UX 1159;6.40;No;2019;11;10;6.00;7;15;22;0;30;72;9
Copenhagen;FR;FR 6462;6.45;No;2019;11;10;6.00;7;15;22;0;30;72;9
Porto;X5;X5 1147;6.45;No;2019;11;10;6.00;7;15;22;0;30;72;9
Porto;AM;AM 6948;6.45;No;2019;11;10;6.00;7;15;22;0;30;72;9
Porto;UX;UX 1147;6.45;No;2019;11;10;6.00;7;15;22;0;30;72;9
Tenerife;FR;FR 5278;6.45;No;2019;11;10;6.00;7;15;22;0;30;72;9
Vigo;X5;X5 7308;6.45;No;2019;11;10;6.00;7;15;22;0;30;72;9
Vigo;AM;AM 6978;6.45;No;2019;11;10;6.00;7;15;22;0;30;72;9
Vigo;AZ;AZ 2462;6.45;No;2019;11;10;6.00;7;15;22;0;30;72;9
Vigo;KL;KL 3367;6.45;No;2019;11;10;6.00;7;15;22;0;30;72;9
Vigo;UX;UX 7308;6.45;No;2019;11;10;6.00;7;15;22;0;30;72;9
Alicante;WT;WT 4047;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
Alicante;AM;AM 6892;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
Alicante;UX;UX 4047;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
Bilbao;X5;X5 7161;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
Bilbao;AM;AM 6888;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
Bilbao;AR;AR 7340;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
Bilbao;UX;UX 7161;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
Budapest;FR;FR 8368;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
London;IB;IB 3170;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
London;AA;AA 8685;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
London;BA;BA 7052;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
London;JL;JL 7868;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
Valencia;WT;WT 4063;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
Valencia;AM;AM 6982;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
Valencia;UX;UX 4063;6.50;No;2019;11;10;6.00;7;15;22;0;30;72;9
Rome;UX;UX 1043;7.00;Si;2019;11;10;7.00;6;15;22;0;30;71;0
Rome;AM;AM 6900;7.00;Si;2019;11;10;7.00;6;15;22;0;30;71;0
